co2_ch4_n2o_scope_1_3,carbon_intensity,emission_reduction_policy,carbon_neutral_commitment,air_emissions_sox_nox_pm,land_area_affected,biodiversity_protection_actions,fsc_pefc_certified_sourcing,climate_risk_assessment_done,resilience_score,environmental_fines,iso_14001_exists,reporting_quality_score,green_product_revenue,green_buildings_area,resource_efficiency_index,total_energy_consumption,renewable_energy_share,hazardous_waste_generated,recyclable_packaging_share,toxic_spills,waste_recycled_share,water_withdrawal,emf_exposure,gmo_products,ods_emissions,safety_transparency_trials,collective_bargaining_coverage,fair_wage_gap,community_investment,health_impact_score,csr_contribution,customer_satisfaction_score,hiv_program_coverage,human_rights_violations,diversity_representation,child_labor_compliance,indigenous_consent_verification,access_to_services,healthcare_access_employees,animal_welfare_compliance,training_hours,turnover_rate,injury_frequency_rate,contract_compliance,union_membership,product_safety_compliance,responsible_marketing_compliance,supplier_audits,esg_oversight_policy,board_diversity,governance_compliance_score,esg_incentive_bonus,assurance_score,green_financing,ceo_chair_split,auditor_independence_score,ethical_breaches,anti_competitive_violations,corruption_cases,privacy_compliance,financial_inclusion,global_compact_membership,shareholder_rights_score,site_closure_plan,tax_transparency_reporting,lobby_spending,systemic_risk_level,market_price_share,market_value_equity,majority_shareholder_shares,minority_shareholder_shares,outstanding_shares,largest_shareholder_pct,majority_shareholder_pct,minority_shareholder_pct,total_shares,military_connection_risk_head,asset_growth_pct,birthdate_risk_head,capital_expenditure,capital_intensity_fixed_asset,cash_and_equivalent,cash_dividend,cash_holding,cash_turnover,operation_complexity,current_ratio,debt_to_equity_ratio,depreciation,dividend_payout_ratio,dividend_per_share,eps,earnings_after_tax,ebit,earnings_quality,financial_expenses,goodwill,gross_sales,human_capital_cost,income_tax,intangible_assets,lag_inventory,lag_net_sales,ln_cash_equivalent,market_price_high,market_price_low,market_price_open,net_inventory,net_sales,net_working_capital,pe_ratio,retained_earnings,times_interest_earned,tobins_q,z1,z2,z3,z4,z5,incorporation_year,ipo_year,num_business_segments,num_employee,reporting_year,nace,asset_turnover,capital_intensity,cash_ratio,debt_maturity,debt_to_asset_ratio,operating_leverage,eat_growth,fixed_asset_intensity,gross_profit_margin,lag_cf_operating,net_cf_investing,net_cf_operating,net_profit_margin,pbv,quick_ratio,roa_eat,solvency_ratio,account_receivable,current_asset,current_liabilities,fixed_asset,inventory_turnover,lag_market_price,lag_total_asset,non_current_asset,roe_eat,total_asset,total_debt,total_equity
25.23,66.83,1.0,0.0,,,0.0,,1.0,80.16,48.79,0.0,98.92,2.0,42.15,27.87,42.11,9.54,97.17,25.85,,66.29,2.12,,,,,62.06,25.41,88.79,27.74,78.78,32.08,18.13,40.0,50.57,0.0,0.0,93.03,65.53,,64.19,93.61,48.91,0.0,19.45,14.67,0.0,1.0,1.0,43.09,51.93,0.0,0.7201,10.06,1.0,52.6,1.0,9.0,15.0,1.0,0.8301,0.0,66.93,,1.0,46.28,,497048.72,40867.81,519624.48,299686.78,228684.78,100745.84,14274.54,744064.28,982014.8,,250613.81,,660173.29,,493047.46,460765.03,789459.27,,,4.605,3.471,687386.7,501665.07,210047.95,491922.39,976004.47,434291.33,3.618,66725.92,958171.72,,495687.42,908341.21,499025.73,,,575897.38,62403.9,386649.19,371753.19,,,77934.11,4.631,839284.31,0.471,,,,,,,1973.0,1963.0,834920.61,738240.96,2007.0,,,,2.523,50203.16,0.164,,640085.26,,,,497281.14,675645.32,662192.39,1.816,1.376,294569.75,0.573,239774.3,836486.94,170867.89,754605.57,,409039.36,630709.53,272558.08,501212.11,212884.23,75668.1,463542.68
18.23,97.6,1.0,1.0,,,0.0,,0.0,19.9,49.04,0.0,37.25,19.07,86.2,75.75,24.18,19.78,46.39,96.77,,48.61,29.18,,,,,14.85,19.89,50.48,80.24,8.42,1.56,76.81,33.0,40.24,1.0,1.0,62.76,84.62,,21.51,2.4,48.91,0.0,31.33,3.26,0.0,0.0,0.0,72.1,10.62,0.0,86.32,58.85,0.0,82.5,15.0,41.0,0.0,1.0,62.64,0.0,16.21,,0.0,69.73,,170762.0,888704.27,682405.18,459485.31,743809.3,277356.55,699599.28,486160.49,492763.49,,429127.61,,384355.23,,493047.46,934231.13,640219.96,,,1.361,0.45,241668.4,258418.54,186331.82,146724.37,46972.91,950078.66,0.285,172842.24,251734.64,,374665.62,464479.65,499025.73,,,850638.53,202770.73,460056.7,249358.85,,,81547.96,1.798,380632.09,1.353,,,,,,,2018.0,1989.0,935598.22,705432.25,1983.0,,,,2.523,941643.95,4.16,,577992.36,,,,497281.14,323070.23,470283.66000000003,1.449,1.216,721848.73,0.674,688956.13,86768.86,898671.07,349893.2,,517035.79,920747.27,764660.38,986461.13,404395.7,685936.25,577679.33
40.45,73.61,0.0,0.0,,,0.0,,0.0,83.86,19.63,0.0,99.01899999999998,11.48,54.89,94.7,92.31,10.11,46.4,23.18,,48.61,29.91,,,,,57.37,49.785,50.48,51.56,29.49,12.66,31.13,2.0,30.88,1.0,0.0,1.1301999999999999,4.15,,4.37,39.78,34.85,0.0,4.4,49.57,1.0,0.0,1.0,51.35,27.62,1.0,6.92,82.24,1.0,82.08,46.0,37.0,24.0,0.0,28.39,1.0,60.0,,1.0,52.13,,768594.04,445468.86,912607.1,557207.66,104788.56,701526.91,832634.13,574035.81,521234.14,,975843.39,,934445.69,,455944.62,497080.13,124914.06,,,1.489,2.496,952985.86,910596.12,176239.74,10963.12,910263.76,934892.72,1.317,211599.21,168669.03,,209641.52,474587.38,189560.04,,,774292.25,75137.1,436312.4,411884.3,,,304289.79,2.424,527086.96,3.159,,,,,,,1973.0,1974.0,171459.08,915682.91,1994.0,,,,4.351,113054.04,2.733,,411456.75,,,,166841.83,667306.38,812719.36,4.82,2.011,434343.03,2.109,676520.19,496741.705,393348.38,989808.6508,,449388.24,87595.5,165615.07,411334.16,37429.91,803464.01,399585.17
33.08,71.64,0.0,1.0,,,0.0,,0.0,33.08,19.76,0.0,64.93,50.45,98.22,13.56,6.84,71.36,73.84,5.47,,84.6,34.65,,,,,47.76,49.785,16.15,46.25,50.5,50.32,2.23,6.0,33.22,1.0,1.0,91.5,48.36,,50.44,88.76,32.86,0.0,65.9,64.6,1.0,0.0,1.0,32.29,64.07,1.0,27.45,98.9797,0.0,36.28,30.0,28.0,24.0,0.0,5.6,1.0,46.51,,1.0,52.13,,552569.68,193419.12,948677.34,341226.93,179717.37,27172.67,336640.27,764796.46,488821.68,,16206.64,,704065.96,,902167.84,257161.79,282229.53,,,1.082,0.881,951121.64,840443.36,201671.76,491922.39,618168.14,861238.0,2.9,856089.92,750837.98,,647188.27,474587.38,499025.73,,,803739.11,506129.45,803747.83,246706.74,,,394039.78,0.213,673596.05,3.216,,,,,,,2015.0,2011.0,231945.16,984679.5,1993.0,,,,3.606,20480.0,0.926,,130223.88,,,,187772.23,508526.035,569376.76,2.906,2.621,575749.26,2.325,547741.54,321916.2,832434.29,313589.76,,191089.59,300082.43,125645.8,482659.38,486632.28,560200.29,322047.65
25.87,50.39,1.0,0.0,,,0.0,,1.0,40.26,14.63,1.0,31.67,50.45,6.04,55.36,46.79,92.76,92.76,86.0,,26.06,11.47,,,,,44.78,49.785,30.17,22.12,50.99,50.32,67.99,40.0,49.165000000000006,1.0,1.0,22.91,97.8,,10.31,95.07,86.46,0.0,30.84,25.34,0.0,1.0,1.0,9.28,67.57,0.0,93.35,72.16,1.0,3.34,45.0,34.0,1.0,0.0,89.28,1.0,23.48,,1.0,81.8,,404834.21,65788.27,580100.88,948577.87,165067.38,927143.54,476222.89,497283.58,266551.73,,502303.19,,144336.48,,837581.05,169918.7,792135.26,,,2.558,4.378,275076.61,12911.44,484149.47,706429.7,744613.9,501394.55,0.978,26198.56,157603.07,,434942.23,906074.31,897764.74,,,7501.69,449649.03,710018.66,880763.02,,,223840.95,2.042,423937.62,0.883,,,,,,,1976.0,1963.0,271608.71,276463.15,2017.0,,,,0.592,306430.47,0.165,,195532.25,,,,285765.79,222447.53,470283.66000000003,2.823,3.062,918585.0,1.848,135084.11,496741.705,895352.55,571731.9,,800596.39,501735.02,894893.41,387254.17,523668.66,208876.31,664855.5
68.38,34.29,1.0,1.0,,,0.0,,1.0,49.945,79.83,1.0,67.7,35.14,98.34,12.12,69.08,21.37,7.22,48.94,,36.09,46.17,,,,,95.37,49.785,80.83,83.34,78.68,96.72,79.32,23.0,28.09,1.0,1.0,48.97,14.22,,37.99,14.33,26.56,0.0,36.18,1.1813000000000002,1.0,0.0,0.0,19.04,22.81,1.0,16.73,48.355000000000004,1.0,60.86,18.0,27.0,24.0,1.0,66.1,0.0,22.67,,1.0,70.81,,505046.54,233264.46,51649.31,748781.22,273138.07,359833.3,502812.9,638777.94,492763.49,,656954.84,,32367.87,,387290.47,343213.53,608513.98,,,2.493,1.652,185457.01,980554.77,484149.47,976709.16,490973.62,319508.07,0.858,291735.47,937255.45,,840382.74,336178.22,499025.73,,,542825.78,889125.45,346973.4,826775.78,,,322362.99,1.646,886340.02,1.791,,,,,,,1993.0,1970.0,986241.32,415479.07,1998.0,,,,2.331,703718.53,2.003,,410897.93,,,,273587.44,950438.73,953388.89,1.736,0.58,764931.81,0.801,468219.38,496741.705,255655.64,846892.42,,970143.73,366330.28,493954.66000000003,755803.89,696698.28,445649.9,676990.95
17.32,92.82,1.0,1.0,,,0.0,,1.0,57.9,69.66,0.0,31.16,48.59,99.01939999999998,62.82,6.35,19.89,22.43,37.11,,8.37,7.38,,,,,23.54,70.32,34.04,71.16,80.43,43.93,21.26,25.0,36.97,0.0,0.0,12.02,48.36,,81.32,16.5,36.87,1.0,83.26,88.77,0.0,1.0,1.0,24.19,89.35,0.0,23.19,30.43,0.0,95.85,13.0,12.0,26.0,1.0,7.78,0.0,92.99,,1.0,59.05,,459807.63,507706.45,973732.88,464821.1,136264.22,495903.84,104715.78,712988.29,775518.09,,189274.45,,490385.145,,493047.46,789699.43,925067.62,,,4.158,4.495,330504.65,492682.57,484149.47,491922.39,45825.36,427742.95,0.302,665998.72,959469.47,,191228.03,499398.67,946944.32,,,495266.865,128115.55,490137.1,770521.14,,,17913.0,0.288,472868.22,2.64,,,,,,,2011.0,2000.0,651725.77,150764.33,1987.0,,,,2.143,511456.37,3.842,,438695.91,,,,660040.58,793500.3,538807.49,4.738,3.923,674414.36,4.95198,760292.14,439294.52,520747.25,526148.22,,858681.35,565886.69,493954.66000000003,712235.1,196410.22,170915.45,655247.6
14.17,12.2,1.0,0.0,,,0.0,,1.0,20.82,4.05,0.0,49.685,98.8099,13.89,48.87,82.11,22.63,75.32,85.93,,90.86,49.94,,,,,49.41,51.74,44.19,38.84,50.5,88.57,89.79,14.0,9.25,0.0,1.0,79.77,75.19,,50.44,46.1,73.41,0.0,5.75,6.71,0.0,0.0,0.0,18.78,19.2,0.0,45.81,31.91,0.0,40.7,18.0,26.0,6.0,0.0,2.07,0.0,32.72,,1.0,61.65,,74474.71,960165.25,485790.92,664944.49,937036.81,684623.64,764965.15,860448.7,531765.36,,930804.69,,451373.68,,950246.14,287553.54,963799.44,,,2.904,4.859,97877.91,407633.26,535462.31,880040.69,952367.83,387447.03,3.461,94916.94,504752.73,,131014.04,455336.65,224970.72,,,913100.59,789280.45,498763.2,253273.91,,,92084.38,1.886,214252.86,1.395,,,,,,,1988.0,1982.0,505073.67000000004,112289.93,1955.0,,,,0.909,441208.95,3.867,,12579.995,,,,531830.76,187064.08,470283.66000000003,1.842,0.806,527630.47,0.653,887333.71,645217.32,52213.12,355917.26,,549988.93,450465.95,627790.61,459258.49,602308.42,80659.09,496507.32
50.075,88.84,0.0,0.0,,,0.0,,1.0,38.74,76.27,0.0,81.51,80.71,17.45,40.38,70.53,12.29,81.03,27.96,,19.47,77.96,,,,,98.9,29.58,50.48,16.41,5.06,24.22,19.64,49.0,37.44,0.0,0.0,25.58,84.52,,88.68,71.05,7.28,1.0,4.59,39.23,0.0,0.0,1.0,27.54,93.56,1.0,6.05,70.06,1.0,15.4,24.0,0.0,24.0,1.0,8.21,1.0,57.38,,0.0,52.13,,721240.95,864978.67,14756.54,959515.46,956437.65,726908.5,877285.58,878450.04,147999.6,,37615.9,,599576.44,,613872.02,497080.13,51933.55,,,2.145,0.495,15874.713000000002,539113.62,193627.96,669101.95,374964.4,573779.23,0.578,672805.27,575775.16,,784471.44,474587.38,756806.14,,,250794.15,737740.43,256911.31,591003.36,,,899919.42,0.556,684002.35,1.852,,,,,,,2012.0,1967.0,585217.91,307700.13,1963.0,,,,2.16,343177.21,0.255,,505898.69,,,,889307.46,589170.4,470283.66000000003,0.742,2.849,562023.26,0.111,495445.955,170253.98,609565.51,413607.25,,827762.29,414697.14,493954.66000000003,376629.22,154385.28,398813.77,763117.05
83.81,56.1,1.0,1.0,,,0.0,,0.0,22.44,50.18,1.0,19.67,52.33,31.85,98.46,17.08,36.58,54.3,38.61,,71.16,41.49,,,,,51.64,49.785,90.29,77.26,36.67,48.69,95.0,17.0,82.66,1.0,1.0,99.06939999999997,72.94,,51.91,40.21,17.95,0.0,46.25,18.0,0.0,1.0,0.0,7.27,51.385,0.0,72.14,66.37,0.0,48.96,9.0,43.0,24.0,1.0,59.92,1.0,23.92,,1.0,54.66,,505046.54,876704.91,404088.81,370555.0,517283.315,376498.93,325031.35,318519.62,812728.78,,768137.25,,961709.64,,493047.46,66674.8,115541.43,,,1.453,0.848,505059.81,180225.13,90992.6,707951.88,979302.71,501394.55,2.569,38553.01,844286.67,,935341.29,466084.58,499025.73,,,252144.24,807444.37,31373.74,214886.88,,,900503.52,2.335,108284.55,4.618,,,,,,,2023.0,2022.0,728772.8,693915.74,1998.0,,,,1.512,650191.85,0.053,,30705.88,,,,620949.06,32345.0,470283.66000000003,2.485,1.827,18548.46,3.754,727519.36,895063.97,289988.6,360258.89,,503787.01,239928.16,660699.61,501212.11,70635.8,764253.03,598851.04
24.2,20.41,1.0,1.0,,,0.0,,0.0,25.82,9.85,0.0,29.63,2.03,69.28,50.96,96.42,22.77,35.17,20.26,,38.44,38.25,,,,,42.42,30.78,50.48,39.91,43.16,3.06,34.31,5.0,15.82,0.0,1.0,49.76,36.67,,21.37,44.0,90.48,1.0,59.04,27.18,0.0,1.0,0.0,1.2902,32.54,1.0,69.39,89.8,1.0,58.47,33.0,15.0,1.0,1.0,50.68,1.0,30.17,,1.0,16.47,,505046.54,228158.84,717035.91,498361.59,597418.06,160885.95,876575.18,503910.92000000004,958002.48,,328345.38,,548282.14,,381799.36,497080.13,244116.75,,,3.47,4.045,64388.33,130467.33,373014.0,202024.83,936850.36,277877.47,3.705,254013.35,665253.33,,640831.08,474587.38,611298.17,,,707055.2,696444.3,524721.83,223778.69,,,68239.71,0.645,200118.43,2.421,,,,,,,1988.0,1973.0,540484.77,489614.32,1977.0,,,,1.164,901953.4,0.928,,125457.64,,,,420461.82,765923.11,418648.47,1.546,3.677,767465.76,2.29,495445.955,976355.93,720726.28,470769.16,,557970.6,11901.36,103850.12,925946.83,833365.9,325390.05,126871.9
31.89,89.62,1.0,0.0,,,0.0,,1.0,22.68,10.57,1.0,8.39,54.24,65.45,96.77,74.86,62.54,39.02,50.004999999999995,,48.61,79.28,,,,,8.09,47.55,98.85909999999998,14.35,89.25,50.32,60.17,6.0,49.165000000000006,1.0,0.0,94.09,34.8,,36.95,49.99,47.15,1.0,78.86,51.18,1.0,0.0,1.0,56.96,1.2902,0.0,88.7,44.28,1.0,5.52,18.0,23.0,8.0,1.0,83.86,1.0,39.44,,1.0,86.76,,505046.54,330125.98,796830.57,111721.06,116455.39,495903.84,767661.68,580747.72,858007.45,,987364.9293,,651780.5,,333390.36,497080.13,754886.1,,,2.702,1.825,459959.76,924961.9,484149.47,491922.39,987339.902,161605.95,0.34,430868.87,987415.0218999999,,970290.58,214804.28,753876.27,,,65927.84,466887.38,596482.13,206191.94,,,135656.16,3.779,554841.95,2.065,,,,,,,1952.0,1976.0,683193.68,270155.97,2020.0,,,,3.189,977832.53,0.418,,277624.6,,,,515830.76,118255.54,570116.01,2.101,2.925,509563.385,0.596,920526.61,741070.12,53136.67,275984.96,,517035.79,485581.23,865804.23,538921.75,859530.05,819267.27,496507.32
56.18,59.65,1.0,1.0,,,1.0,,0.0,8.45,50.18,1.0,79.6,76.95,49.45,37.18,66.48,39.8,73.76,95.71,,21.55,69.98,,,,,4.67,6.76,15.31,50.629999999999995,50.5,88.33,44.72,39.0,49.165000000000006,1.0,0.0,70.57,5.84,,91.97,13.15,35.12,1.0,75.14,84.05,0.0,0.0,0.0,96.08,56.85,0.0,12.51,34.72,0.0,72.17,9.0,39.0,35.0,0.0,35.58,0.0,68.74,,1.0,45.01,,367963.07,10473.0699,341693.65,643823.74,419272.37,495903.84,380168.19,888493.84,480402.6,,354866.57,,59426.74,,789893.92,112472.59,112368.09,,,4.295,2.5,570391.88,625805.88,420099.3,694446.49,553186.68,680110.87,0.409,293793.98,36212.72,,148772.35,474587.38,965965.89,,,778842.72,71025.38,9427.6079,391201.72,,,734488.54,2.495,987902.1412,2.421,,,,,,,2005.0,1992.0,277928.24,955913.12,1966.0,,,,2.523,803956.89,3.684,,632687.52,,,,440994.68,716375.56,465905.58,4.232,4.592,509563.385,1.002,598588.01,564423.45,439758.45,152988.64,,319825.23,874503.56,371270.06,501212.11,443829.29,828663.85,496507.32
54.45,42.82,1.0,1.0,,,1.0,,1.0,88.13,7.92,0.0,20.3,44.21,12.27,68.08,24.19,1.19,15.84,50.004999999999995,,1.1300999999999999,49.94,,,,,46.26,55.89,55.56,50.629999999999995,7.56,25.77,69.01,23.0,9.56,0.0,1.0,83.18,35.82,,66.27,99.0,33.75,1.0,36.47,49.57,0.0,0.0,1.0,57.13,51.385,1.0,41.76,50.07,1.0,34.56,23.0,21.0,24.0,0.0,50.94,0.0,46.26,,0.0,85.77,,578237.59,10473.0699,902023.98,760630.16,910340.07,478072.78,609657.96,587115.57,936609.18,,202557.12,,582486.53,,380248.77,660124.09,671266.7,,,2.493,4.698,31166.55,541320.43,679028.4,902590.59,220049.29,972379.57,4.903,11523.2879,605564.38,,133375.41,913862.74,449272.42,,,979176.34,991267.6523,333584.83,788644.64,,,249415.16,0.384,279135.67,4.095,,,,,,,1988.0,1987.0,439725.29,555078.17,1993.0,,,,4.648,576603.65,4.073,,227238.81,,,,149583.13,113535.33,17403.49,0.144,2.578,178831.1,3.522,715628.34,248328.04,951421.01,565937.76,,692404.97,105639.28,493954.66000000003,488687.24,424856.7,904148.19,481656.97
50.07,41.63,1.0,0.0,,,0.0,,0.0,83.82,14.67,0.0,52.99,83.99,95.2,11.17,84.01,11.79,51.019999999999996,56.76,,25.13,56.34,,,,,49.855000000000004,49.785,50.07,40.63,79.95,54.02,85.43,17.0,72.06,0.0,0.0,96.82,17.17,,81.59,39.77,59.73,1.0,87.01,63.41,0.0,0.0,1.0,29.64,60.97,0.0,48.57,23.23,0.0,59.6,37.0,8.0,31.0,1.0,9.35,0.0,81.89,,1.0,72.29,,505046.54,601934.4,321484.67,680886.85,817889.06,408898.87,495070.38,891985.53,113927.42,,204517.19,,949901.76,,576402.1,81108.45,821795.66,,,4.52,0.565,818465.09,189503.26,861505.01,491922.39,77996.77,689199.97,3.057,650212.85,478131.55,,611682.91,706534.39,637905.44,,,823464.72,644658.8,662714.17,603162.12,,,469095.18,1.869,179492.88,1.848,,,,,,,1957.0,2008.0,441049.9,498574.805,1987.0,,,,0.47,977590.55,1.695,,744164.91,,,,83000.9,541592.36,470283.66000000003,0.436,0.213,28365.11,2.605,815290.76,496741.705,474770.69,499741.32,,292769.77,563308.43,748017.56,501212.11,813238.27,790171.64,912072.0
44.13,44.95,0.0,0.0,,,0.0,,1.0,20.29,34.78,1.0,73.41,50.45,50.89,48.87,36.2,5.81,85.28,94.21,,19.2,47.4,,,,,1.41,49.785,48.87,94.26,35.73,50.32,32.28,17.0,49.165000000000006,1.0,1.0,71.61,48.36,,33.92,91.53,98.70969999999998,0.0,67.66,96.94,1.0,1.0,1.0,96.75,41.22,1.0,43.13,45.84,1.0,77.21,23.0,11.0,48.0,1.0,75.54,0.0,49.14,,0.0,27.41,,908532.79,598084.09,183697.71,21650.84,581266.0,791385.33,502812.9,927440.06,214495.45,,221081.4,,906814.16,,293896.91,580032.44,578465.57,,,1.723,4.444,655554.06,74730.57,962335.5,243858.62,929571.63,714178.27,4.659,150938.07,344211.2,,544345.04,474587.38,499025.73,,,366264.65,583350.84,212807.87,607802.55,,,724537.9,2.428,287016.81,0.988,,,,,,,1991.0,1983.0,9754.723300000001,498574.805,1964.0,,,,1.08,550464.46,0.053,,224756.4,,,,740028.87,883940.45,15160.95,2.708,3.063,509563.385,1.575,956502.94,638492.96,343920.67,319318.63,,517863.25,938503.71,86620.5,190346.76,576426.21,225367.98,300396.99
4.72,89.29,1.0,0.0,,,0.0,,1.0,72.98,50.18,1.0,32.24,67.42,20.93,49.41,7.58,94.74,51.019999999999996,18.36,,89.37,80.08,,,,,53.13,92.96,55.94,50.629999999999995,42.26,78.46,43.78,30.0,60.21,1.0,1.0,34.97,33.5,,51.2,80.96,1.5203,1.0,53.59,76.44,0.0,1.0,1.0,87.67,51.385,1.0,20.39,8.82,0.0,29.76,7.0,46.0,25.0,1.0,54.16,1.0,80.82,,1.0,20.71,,823654.25,796983.13,679050.0,630565.76,552602.59,962318.03,907302.15,65060.51,55836.28,,138350.73,,490385.145,,112941.69,497080.13,857363.95,,,1.139,4.585,453056.29,442861.71,959777.03,495083.0,515723.08,623425.35,2.879,551923.72,592679.05,,495687.42,772531.13,125263.21,,,727728.58,734974.87,121516.79,219132.33,,,689182.13,0.473,206420.54,1.003,,,,,,,1988.0,1968.0,936495.39,939058.02,2003.0,,,,2.523,492933.21499999997,1.189,,890828.3,,,,611390.72,179902.33,169219.57,2.987,3.049,624841.01,2.646,321754.87,946436.17,16000.38,989808.6508,,14262.77,862758.3,789100.61,563500.62,420754.23,673336.16,876114.91
57.68,81.39,0.0,0.0,,,0.0,,1.0,61.37,62.77,1.0,9.89,10.51,50.41,33.15,13.35,50.24,73.32,84.67,,1.1300999999999999,19.92,,,,,49.855000000000004,83.58,30.46,76.5,8.57,79.96,69.85,25.0,49.165000000000006,1.0,0.0,13.4,7.65,,50.44,63.79,84.98,0.0,95.14,13.64,1.0,0.0,1.0,20.26,52.44,1.0,97.78,67.6,1.0,53.46,3.0,49.0,24.0,0.0,33.43,1.0,42.81,,0.0,10.73,,44137.15,846135.51,375599.79,260915.57,611309.9,433143.74,129439.04,351527.24,288550.88,,878187.53,,576174.56,,565100.13,295243.88,254881.89,,,3.873,3.885,607354.49,619162.2,484149.47,491922.39,387742.54,148385.8,4.064,607833.38,25667.32,,495687.42,135642.95,248232.06,,,890806.58,74847.35,169105.87,375960.48,,,676583.88,1.838,58479.38,2.734,,,,,,,1981.0,1980.0,77322.74,643404.06,1984.0,,,,1.848,900091.89,2.443,,763867.5,,,,224644.94,628825.74,415910.84,3.846,4.349,672789.74,0.145,928172.71,496741.705,142843.13,648487.24,,510112.16,664097.52,85505.21,402865.86,307609.92,522496.82,26966.74
42.03,1.34,1.0,0.0,,,1.0,,1.0,17.83,50.18,0.0,84.92,36.28,21.33,40.2,58.81,71.07,18.08,29.01,,47.84,45.32,,,,,69.75,49.785,13.41,54.7,53.55,91.28,93.0,32.0,49.165000000000006,0.0,1.0,81.7,78.32,,3.26,90.27,26.13,1.0,84.33,49.57,1.0,0.0,1.0,26.92,52.32,0.0,52.94,49.83,0.0,94.79,46.0,38.0,18.0,1.0,18.89,0.0,92.09,,0.0,3.67,,913813.76,216481.7,485790.92,213421.53,838459.13,498939.5,502812.9,838623.03,412849.58,,310261.77,,502505.2,,89855.71,485910.15,758728.26,,,1.838,0.416,424655.33,558709.24,666922.47,190435.67,18769.22,876704.03,1.869,642513.4,63247.88,,493318.07,164732.45,158774.64,,,476960.25,25546.29,152000.13,290910.54,,,897106.83,0.132,527086.96,4.583,,,,,,,2013.0,1987.0,122128.38,596576.91,1970.0,,,,2.523,782564.82,2.425,,329370.66,,,,812475.53,561514.34,295745.38,4.946,0.368,382900.01,0.666,171900.61,609230.1,343919.05,499741.32,,155143.18,745319.55,967028.91,814921.82,248703.44,653615.71,365392.44
68.45,28.41,1.0,1.0,,,0.0,,1.0,45.76,15.17,0.0,30.85,30.99,27.35,67.65,50.05,97.6,38.91,18.23,,8.25,50.5,,,,,84.89,49.785,49.34,63.93,9.07,85.31,77.63,28.0,47.19,1.0,1.0,61.59,62.42,,70.32,4.93,60.0,0.0,49.504999999999995,84.23,0.0,1.0,1.0,70.22,46.08,1.0,72.55,74.89,0.0,2.97,24.0,23.0,24.0,1.0,82.36,0.0,82.43,,0.0,85.63,,210695.49,922293.87,260209.8,582135.35,822296.68,495903.84,412168.18,894657.12,492763.49,,208018.72,,381978.11,,306652.58,133681.51,86926.53,,,0.525,1.496,886825.86,294820.41,409588.76,541449.65,150899.29,313859.89,3.97,11523.2879,262784.6,,911539.24,167127.69,466268.97,,,42855.73,506129.45,490137.1,862120.54,,,747664.06,0.07609000000000002,822933.08,1.035,,,,,,,1988.0,1987.0,865406.1,336596.78,1970.0,,,,4.584,17900.94,2.548,,203319.25,,,,617193.43,368025.87,470283.66000000003,0.569,2.254,890396.64,4.252,92858.42,270908.83,421902.61,676075.08,,636380.53,903152.33,66474.35,568979.87,247592.3,166078.24,834534.0
85.9,25.57,0.0,0.0,,,1.0,,0.0,99.45969999999998,4.2,0.0,33.36,50.45,70.91,84.32,12.91,93.29,73.45,36.66,,48.61,63.7,,,,,31.23,49.785,88.81,14.45,31.48,50.32,9.59,23.0,49.165000000000006,1.0,1.0,58.0,80.21,,50.44,67.96,48.91,0.0,31.04,25.42,1.0,0.0,0.0,29.45,62.98,0.0,80.07,8.36,1.0,17.0,24.0,42.0,46.0,0.0,17.11,1.0,13.59,,0.0,97.04,,702964.53,491819.88,204996.15,291037.4,517283.315,433712.02,347953.5,641253.64,615582.13,,280420.15,,318388.79,,853792.14,918846.86,148936.2,,,4.942919999999998,4.598,389750.08,433120.3,741397.52,491922.39,490973.62,437592.92,3.175,145103.83,341687.35,,368923.62,474587.38,521924.39,,,795058.99,70220.99,442299.37,217960.38,,,848370.43,3.108,282960.23,0.504,,,,,,,1954.0,1986.0,505073.67000000004,805880.87,1955.0,,,,4.941,345501.98,1.008,,871467.79,,,,129584.43,362024.81,807152.73,1.796,2.219,382441.81,3.348,992373.73,451638.35,159741.4,926648.74,,864667.21,862327.67,331776.67,463120.77,486632.28,431028.48,352740.29
15.26,90.67,1.0,1.0,,,0.0,,0.0,19.33,41.62,1.0,18.67,73.6,49.45,46.69,50.05,13.87,96.08,64.48,,33.39,2.29,,,,,76.89,49.785,23.37,24.01,10.92,41.76,55.84,25.0,96.04,1.0,1.0,37.23,27.87,,30.89,69.23,17.65,0.0,66.94,49.57,0.0,0.0,1.0,85.59,22.24,0.0,49.56,48.355000000000004,0.0,48.96,16.0,8.0,35.0,0.0,99.07,0.0,38.8,,0.0,16.14,,149809.76,884478.63,485790.92,665613.76,884245.01,15455.02,131714.75,630174.72,294621.02,,696593.52,,293039.8,,172880.01,498140.22,327638.48,,,3.868,3.766,216200.8,167750.23,641189.83,72061.58,976812.05,535483.41,4.088,504882.74,735445.43,,498313.76,34004.85,424055.41,,,599031.77,281250.93,490137.1,115405.36,,,486775.02,0.643,527086.96,4.091,,,,,,,1970.0,1994.0,244918.74,806299.14,2024.0,,,,0.997,484930.08,0.154,,525396.78,,,,614558.52,407331.86,327359.89,2.485,3.128,405484.29,0.092,552752.84,865640.84,302602.58,10491.1993,,418721.53,524111.56,816846.11,139883.86,486632.28,32040.28,163296.53
