co2_ch4_n2o_scope_1_3,carbon_intensity,emission_reduction_policy,carbon_neutral_commitment,climate_risk_assessment_done,resilience_score,environmental_fines,iso_14001_exists,reporting_quality_score,total_energy_consumption,renewable_energy_share,hazardous_waste_generated,waste_recycled_share,water_withdrawal,collective_bargaining_coverage,fair_wage_gap,customer_satisfaction_score,human_rights_violations,diversity_representation,training_hours,turnover_rate,injury_frequency_rate,esg_oversight_policy,board_diversity,governance_compliance_score,esg_incentive_bonus,assurance_score,ceo_chair_split,auditor_independence_score,ethical_breaches,anti_competitive_violations,corruption_cases,market_value_equity,asset_growth_pct,debt_to_equity_ratio,pe_ratio,net_profit_margin,roa_eat,solvency_ratio,roe_eat
27.79,92.78,0.0,1.0,0.0,44.92,33.2,0.0,5.91,95.3,10.58,51.019999999999996,54.26,74.82,98.84,17.14,20.85,25.0,49.165000000000006,18.79,84.22,48.91,0.0,36.35,51.385,1.0,84.24,1.0,19.66,0.0,8.0,46.0,133961.05,17995.07,3.264,3.733,336548.32,315581.57,1.861,371504.26
47.07,67.55,0.0,0.0,1.0,94.94,32.51,1.0,65.15,14.38,96.56,2.53,95.61,20.87,5.23,83.24,91.95,22.0,47.74,90.53,58.33,94.76,1.0,42.83,24.54,1.0,49.56,0.0,24.13,15.0,4.0,32.0,507706.45,770207.08,1.719,1.237,470283.66000000003,509563.385,2.725,112330.45
97.3,74.5,1.0,0.0,1.0,48.12,78.54,1.0,89.98,23.34,22.36,4.89,16.77,32.43,93.94,10.41,50.32,28.0,46.13,63.2,43.03,36.27,1.0,89.99,51.385,1.0,80.53,1.0,92.96,45.0,23.0,26.0,353677.72,915619.81,2.5,1.528,470283.66000000003,529291.58,4.305,501212.11
84.26,51.71,0.0,1.0,1.0,4.38,7.65,0.0,52.47,35.32,80.98,37.78,11.53,2.9,68.5,64.66,50.32,30.0,53.87,30.11,49.99,11.82,0.0,76.19,19.39,0.0,49.56,0.0,4.77,41.0,31.0,24.0,792836.93,204646.93,0.811,2.495,17486.84,509563.385,2.787,988974.613
68.82,81.7,0.0,0.0,0.0,37.16,7.67,0.0,30.62,21.33,57.79,4.45,48.61,57.5,30.03,49.785,39.48,31.0,64.23,70.7,98.49,52.41,0.0,51.35,92.11,0.0,77.8,0.0,5.59,43.0,36.0,12.0,864227.79,336372.05,1.951,4.321,220120.17,229738.5,2.024,501212.11
50.26,9.15,1.0,1.0,1.0,12.86,62.49,1.0,67.05,19.53,50.24,15.42,48.61,61.05,39.48,75.56,24.89,8.0,77.09,21.55,80.53,73.58,1.0,15.78,98.75,1.0,64.02,1.0,32.56,6.0,5.0,24.0,507706.45,686301.75,1.883,1.618,431473.8,43777.02,1.757,543224.11
25.79,8.2,1.0,0.0,1.0,71.51,50.18,0.0,96.34,31.12,94.73,13.18,21.79,28.24,67.51,49.785,3.99,47.0,62.95,43.58,38.54,48.91,0.0,5.24,43.16,1.0,50.33,1.0,66.58,24.0,23.0,26.0,193359.3,713499.54,2.277,3.351,470283.66000000003,215672.87,0.83,424064.93
50.075,50.39,0.0,1.0,1.0,9.46,7.11,0.0,51.11,68.22,9.22,81.08,32.47,89.1,58.59,75.72,60.57,35.0,88.6,31.57,83.33,64.07,0.0,93.8,51.385,0.0,2.86,0.0,68.0,9.0,1.0,9.0,427443.91,189305.68,3.462,3.38,774357.04,111239.47,3.425,857702.88
22.42,50.39,0.0,0.0,0.0,76.41,50.18,1.0,8.25,46.91,14.53,77.39,64.75,83.02,79.71,36.22,15.56,25.0,22.91,4.13,49.99,9.32,1.0,51.35,72.58,1.0,93.76,0.0,61.15,6.0,6.0,36.0,350587.59,979069.0,0.974,1.016,910862.47,819549.03,4.065,651334.6
59.36,93.01,1.0,0.0,1.0,27.89,6.19,1.0,40.28,58.29,74.98,33.48,44.63,12.39,81.01,34.31,7.58,25.0,97.34,86.68,49.99,46.62,1.0,83.38,51.385,0.0,83.06,1.0,48.96,31.0,17.0,2.0,34666.1,937098.68,1.36,1.469,672780.95,770576.36,4.54,559670.27
55.52,95.5,1.0,0.0,0.0,49.945,76.06,1.0,0.9914,60.88,11.81,92.12,93.13,39.39,12.41,64.37,8.34,25.0,53.95,61.47,36.02,50.4,0.0,51.35,64.33,0.0,28.65,0.0,34.13,33.0,22.0,40.0,399325.49,136527.22,4.775,2.666,233746.48,302811.74,4.356,337237.17
88.18,50.39,0.0,0.0,0.0,67.09,85.53,0.0,92.52,49.94,15.1,22.2,56.89,18.97,22.43,49.785,91.45,14.0,85.82,94.58,87.83,18.61,1.0,42.11,95.56,0.0,50.57,0.0,85.3,4.0,28.0,24.0,335144.31,190650.86,0.566,3.377,486372.75,153654.08,1.027,67450.35
50.075,34.08,0.0,0.0,1.0,92.74,50.18,0.0,33.36,54.84,80.58,97.91,14.93,7.33,4.05,81.75,29.83,34.0,33.72,50.17,5.37,42.75,0.0,21.3,51.385,0.0,95.83,1.0,48.96,19.0,17.0,2.0,478746.42,950172.06,1.315,2.495,906193.41,811491.8,3.084,690070.29
94.74,44.37,0.0,0.0,1.0,16.31,56.71,0.0,43.06,86.76,93.97,51.019999999999996,41.59,2.04,47.87,49.785,50.32,45.0,48.99,19.34,60.98,48.91,0.0,78.8,31.22,0.0,49.56,0.0,0.7149,11.0,13.0,8.0,211559.07,305184.55,3.736,1.531,503925.29,434891.34,0.5,157155.55
3.79,51.26,0.0,1.0,0.0,66.76,37.58,0.0,73.26,50.05,81.55,90.09,79.16,53.14,75.72,49.785,90.73,25.0,33.96,61.06,85.93,2.49,1.0,55.9,66.7,1.0,28.36,0.0,27.82,1.0,25.0,45.0,516436.4,402539.73,3.011,3.371,278435.51,509563.385,2.5635000000000003,297182.75
81.29,81.9,0.0,1.0,0.0,41.84,50.18,1.0,2.54,72.49,20.94,51.019999999999996,48.61,36.97,73.53,92.81,50.32,37.0,23.28,34.0,15.1,25.84,1.0,41.67,6.08,0.0,25.67,0.0,76.77,41.0,32.0,24.0,279212.81,528572.17,0.6,3.848,470283.66000000003,957222.91,2.5635000000000003,501212.11
75.05,50.39,1.0,0.0,0.0,75.69,85.88,1.0,75.53,91.04,1.4,60.54,68.32,83.8,49.855000000000004,64.94,50.32,25.0,75.92,58.85,17.47,74.42,1.0,10.61,76.36,1.0,35.57,0.0,31.78,7.0,14.0,6.0,352472.83,452920.57,4.429,0.507,913349.86,226666.03,2.594,501212.11
64.97,13.09,0.0,0.0,0.0,14.07,29.95,0.0,68.18,94.26,78.42,83.19,25.6,49.94,48.56,19.95,69.81,3.0,11.21,70.9,19.22,48.91,0.0,27.27,54.68,0.0,92.09,1.0,23.69,48.0,1.0,24.0,862122.91,487459.58,1.512,3.367,770505.4,128422.83,1.028,685316.43
50.075,37.57,1.0,1.0,1.0,64.67,1.1236,0.0,49.685,62.26,35.16,73.39,78.4,20.68,0.6567000000000001,49.785,69.88,5.0,97.34,69.76,20.19,48.91,0.0,43.15,60.38,0.0,58.36,0.0,45.93,8.0,42.0,24.0,113342.38,820660.44,1.692,3.012,780368.1,509563.385,1.068,793794.01
16.02,91.61,0.0,1.0,1.0,78.93,21.44,0.0,70.93,50.05,80.55,82.37,15.6,49.94,80.13,32.71,50.32,3.0,27.58,50.44,3.01,48.91,0.0,98.6,80.91,1.0,55.08,1.0,65.98,24.0,22.0,25.0,507706.45,232172.67,0.966,4.336,470283.66000000003,575996.97,4.749,501212.11
10.95,40.64,0.0,1.0,0.0,41.59,50.18,1.0,99.02,39.63,97.49,35.12,12.79,92.77,49.06,58.25,50.32,43.0,90.37,65.89,46.71,19.77,1.0,51.35,45.27,0.0,49.56,0.0,48.96,43.0,14.0,36.0,603739.41,55878.5,0.359,4.894,183549.14,300797.73,3.56,501212.11
77.26,50.39,1.0,1.0,0.0,3.32,62.16,0.0,93.18,57.11,94.6,81.34,48.61,46.79,74.67,46.25,50.32,27.0,44.14,53.07,53.14,44.09,1.0,51.35,51.385,1.0,50.32,1.0,87.29,31.0,48.0,24.0,710090.12,180014.49,3.486,2.495,470283.66000000003,509563.385,2.5635000000000003,501212.11
68.55,41.54,0.0,0.0,1.0,37.53,50.44,1.0,13.54,46.47,43.75,23.23,6.23,49.94,45.77,47.58,17.56,38.0,13.13,49.89,22.17,34.61,0.0,35.62,34.64,0.0,93.82,1.0,22.2,20.0,15.0,33.0,804349.66,698297.35,4.271,0.165,470283.66000000003,509563.385,2.5635000000000003,314535.94
70.3,36.18,1.0,0.0,1.0,29.52,99.25240000000001,0.0,49.685,71.9,77.67,51.019999999999996,81.27,6.95,20.53,49.55,9.94,16.0,91.18,50.44,49.99,54.51,1.0,51.51,1.45,0.0,34.62,1.0,36.96,35.0,35.0,1.0,801100.4,282145.9,4.175,4.064,149104.42,509563.385,2.462,663576.75
11.91,38.08,1.0,1.0,1.0,52.85,50.18,0.0,49.06,37.62,31.83,54.74,48.61,84.94,49.855000000000004,49.785,50.32,46.0,99.05019999999999,45.0,20.89,47.49,0.0,24.14,51.385,1.0,1.88,0.0,48.96,37.0,35.0,4.0,775755.81,579053.88,2.5,2.944,883292.45,858900.49,0.668,32728.4
23.83,50.39,0.0,0.0,0.0,50.56,54.69,0.0,36.73,37.6,39.81,92.92,49.82,95.96,26.89,90.35,42.11,25.0,99.05019999999999,12.48,81.65,48.91,1.0,94.94,86.46,0.0,59.32,1.0,48.96,5.0,43.0,23.0,493754.42,948782.91,3.968,4.037,307672.46,623952.73,0.066,13195.78
45.06,48.33,0.0,0.0,1.0,3.83,36.5,1.0,4.37,96.91,50.24,0.6616,90.91,11.6,85.79,58.41,30.37,25.0,49.165000000000006,54.34,15.3,17.46,1.0,26.7,21.06,0.0,58.15,1.0,74.84,14.0,43.0,7.0,675527.5,19204.1,3.426,1.216,878724.29,687854.64,3.398,434933.32
50.075,63.85,0.0,1.0,1.0,82.29,19.81,1.0,39.08,50.05,81.79,70.1,20.78,71.15,40.03,51.49,91.85,18.0,81.01,96.3,49.99,48.91,0.0,23.3,6.4,1.0,68.24,0.0,66.47,24.0,4.0,43.0,507706.45,266228.02,0.083,1.505,418026.03,509563.385,2.318,215575.3
50.075,56.24,0.0,1.0,1.0,99.53750000000001,56.81,0.0,61.32,48.1,28.12,50.04,36.12,93.7,49.855000000000004,49.785,31.91,1.0,49.165000000000006,50.44,7.38,46.93,0.0,53.22,51.385,0.0,42.49,1.0,49.77,41.0,30.0,18.0,866995.35,248488.42,1.758,1.512,470283.66000000003,509563.385,0.867,950223.2
25.93,66.94,1.0,0.0,1.0,79.62,39.34,1.0,45.28,50.05,33.85,43.14,48.61,6.44,70.08,97.53,93.1,25.0,7.28,1.83,89.77,23.88,1.0,24.59,86.97,1.0,12.46,1.0,83.46,24.0,44.0,8.0,144395.44,260426.23,2.764,0.796,869118.91,282970.68,3.203,369758.25
23.14,38.35,0.0,0.0,1.0,19.46,31.65,1.0,9.25,5.13,86.86,51.019999999999996,8.16,29.9,97.54,55.71,50.32,5.0,77.38,50.44,28.04,66.31,1.0,37.63,61.35,0.0,49.09,1.0,19.45,39.0,38.0,6.0,136510.61,549237.94,1.798,2.495,87675.27,509563.385,0.557,501212.11
17.39,16.78,0.0,0.0,0.0,55.78,59.75,0.0,31.42,54.93,12.77,72.52,98.9446,49.94,28.56,6.57,8.54,8.0,49.165000000000006,79.46,67.13,48.91,0.0,70.88,52.86,1.0,93.03,0.0,24.81,32.0,5.0,17.0,556205.22,958036.83,1.285,4.161,490695.8,969049.56,2.82,364134.71
91.53,65.43,1.0,0.0,1.0,13.06,77.61,0.0,49.685,66.12,42.59,23.97,48.61,86.93,73.59,65.15,77.83,25.0,94.47,50.44,97.27,56.42,1.0,42.21,91.77,0.0,14.32,1.0,1.37,24.0,27.0,14.0,539662.5,666133.83,4.911,1.296,346220.78,722965.3,2.657,84502.66
55.36,94.76,0.0,1.0,0.0,34.73,12.1,0.0,49.685,21.6,50.24,51.019999999999996,96.09,83.67,88.47,57.2,35.4,44.0,38.83,49.25,67.29,29.45,1.0,66.93,30.36,1.0,49.56,0.0,79.73,8.0,29.0,19.0,402037.51,360946.35,2.687,0.436,208941.03,718542.01,1.34,606043.73
27.36,50.39,0.0,0.0,1.0,9.78,82.04,1.0,96.24,38.92,66.06,60.09,88.93,73.92,75.65,11.07,89.85,9.0,17.37,35.13,62.23,43.24,1.0,33.05,76.59,1.0,31.63,0.0,36.86,21.0,29.0,24.0,828438.23,849737.24,4.857,3.801,530237.79,864814.64,2.552,501212.11
66.61,65.62,0.0,1.0,1.0,49.945,93.73,1.0,24.83,46.88,90.85,51.019999999999996,57.29,76.66,65.16,46.97,52.14,5.0,71.45,49.97,82.1,24.55,1.0,70.29,10.16,1.0,20.41,1.0,40.12,8.0,39.0,0.0,192633.69,502303.19,2.946,4.075,901657.78,246650.27,2.088,501212.11
74.93,50.39,0.0,0.0,0.0,54.91,92.12,0.0,18.8,94.73,78.86,62.43,1.85,11.34,76.02,61.6,50.32,19.0,2.84,70.34,49.99,56.24,1.0,51.35,66.03,0.0,89.25,1.0,48.96,37.0,2.0,9.0,831849.7,711054.54,0.796,4.499,470283.66000000003,34282.47,4.4,601857.22
53.75,8.33,1.0,1.0,1.0,92.04,53.47,0.0,64.31,5.45,87.38,51.019999999999996,23.14,55.67,55.75,47.09,69.13,17.0,45.09,46.62,61.17,70.81,1.0,81.67,30.3,0.0,17.33,0.0,60.34,6.0,31.0,24.0,611787.25,854365.61,2.966,3.302,836871.28,248604.62,1.739,426778.45
87.98,71.74,0.0,1.0,1.0,54.32,8.9,0.0,46.73,26.13,20.11,9.3,2.26,49.94,38.4,85.59,63.95,25.0,15.95,37.16,1.2120000000000002,48.91,0.0,69.01,37.82,0.0,50.55,1.0,5.27,1.0,41.0,32.0,590192.63,825046.48,3.761,3.986,583739.35,509563.385,1.738,501212.11
36.85,25.24,0.0,1.0,1.0,44.51,25.66,0.0,68.83,6.7,15.11,37.67,51.69,25.95,11.68,76.08,54.4,24.0,28.72,26.24,16.56,34.74,0.0,99.1516,55.35,1.0,36.08,1.0,82.49,35.0,22.0,6.0,327998.04,630229.87,4.695,2.2,483287.82,929046.79,3.372,260301.78
49.7,54.26,0.0,1.0,1.0,75.3,50.18,1.0,9.96,63.22,50.24,82.52,48.61,26.18,12.44,0.8422999999999999,4.31,35.0,82.01,89.25,61.1,95.47,1.0,31.32,66.29,1.0,92.94,1.0,48.96,5.0,23.0,39.0,939639.6,59600.21,0.162,1.616,31095.93,149365.25,1.908,171016.4
28.58,50.39,1.0,0.0,0.0,41.03,2.66,1.0,41.1,6.61,36.36,51.019999999999996,59.23,80.29,30.24,67.46,56.03,34.0,2.2,5.33,33.69,21.2,1.0,93.12,51.385,0.0,96.6,0.0,68.32,48.0,7.0,24.0,871169.72,57081.79,1.423,0.073,303100.07,340834.67,2.352,43512.72
82.63,50.39,1.0,0.0,0.0,33.71,50.18,0.0,59.64,79.51,90.08,78.72,3.92,34.55,36.19,96.91,91.06,6.0,64.12,6.37,49.99,80.17,1.0,34.79,27.52,1.0,93.17,0.0,48.33,28.0,41.0,24.0,955637.8,649411.21,2.949,4.821,855183.32,799103.52,1.509,718691.41
6.8,81.53,0.0,0.0,0.0,85.01,50.18,1.0,4.14,18.68,63.01,71.19,26.79,49.94,24.47,35.76,47.67,25.0,51.79,15.6,77.94,25.9,1.0,73.29,79.51,1.0,59.45,0.0,23.17,2.0,17.0,3.0,939577.05,822932.58,1.709,0.568,393124.98,199503.39,2.226,501212.11
52.37,97.07,0.0,0.0,1.0,54.02,83.4,1.0,75.56,31.16,33.13,34.31,68.33,49.94,45.81,69.55,50.32,14.0,92.43,50.44,57.49,23.77,1.0,75.52,39.49,1.0,69.98,0.0,38.57,5.0,16.0,24.0,889873.19,460206.97,0.331,4.348,470283.66000000003,509563.385,0.066,626868.98
9.42,20.92,0.0,0.0,0.0,22.43,45.92,0.0,51.09,46.41,96.56,98.13,91.85,76.32,86.94,75.75,60.73,26.0,58.32,50.44,22.92,27.63,0.0,38.78,45.67,1.0,0.91,1.0,75.24,21.0,23.0,27.0,354962.7,23538.89,4.603,2.222,980903.64,282902.39,0.691,88765.01
81.1,23.72,0.0,0.0,1.0,89.7,50.18,0.0,65.1,50.09,92.93,51.019999999999996,48.61,49.94,23.52,48.27,53.63,25.0,18.38,38.43,7.71,58.69,1.0,99.1516,89.07,0.0,0.94,1.0,3.07,30.0,5.0,36.0,15460.81,863522.89,2.189,1.96,726722.15,330348.32,1.043,803456.75
44.09,96.73,0.0,1.0,1.0,97.72,34.61,0.0,34.19,62.0,31.58,67.15,20.08,81.74,87.03,92.61,50.32,6.0,20.75,90.34,41.15,91.49,0.0,73.25,64.14,0.0,71.59,1.0,39.13,24.0,33.0,18.0,313047.67,787379.63,4.546,2.495,149832.11,509563.385,1.709,859224.91
91.11,6.56,0.0,1.0,1.0,11.67,53.7,0.0,44.86,54.73,85.41,51.019999999999996,57.15,49.94,90.57,49.16,24.03,43.0,72.42,9.2,48.03,78.48,1.0,70.5,67.78,1.0,98.0,0.0,36.94,0.0,14.0,40.0,507706.45,724951.16,4.731,4.05,669577.7,35012.03,4.295,378693.51
33.1,48.55,1.0,0.0,1.0,29.2,50.18,0.0,81.46,64.89,44.44,49.11,71.77,61.98,44.87,2.45,36.13,40.0,86.75,97.88,99.094,15.41,1.0,65.59,65.18,0.0,21.14,0.0,11.24,24.0,32.0,29.0,765245.94,680074.65,2.823,2.495,118884.3,738374.63,0.179,244744.16
87.36,53.8,1.0,1.0,1.0,26.73,93.52,0.0,46.6,1.34,79.82,94.33,77.82,89.9,53.89,59.49,68.11,5.0,49.165000000000006,87.45,22.04,60.66,0.0,77.41,49.58,1.0,57.92,0.0,48.96,24.0,10.0,17.0,257491.04,717543.6,1.678,0.35,850261.76,823841.36,0.804,505984.3
85.66,95.92,0.0,1.0,0.0,5.77,61.49,0.0,49.685,38.54,5.93,38.73,11.42,49.99,55.86,1.42,50.32,15.0,2.61,73.88,52.91,10.48,1.0,13.79,25.69,1.0,18.65,1.0,48.96,8.0,34.0,24.0,507706.45,607471.25,1.955,2.495,584183.32,980101.96,3.422,501212.11
85.91,50.39,0.0,0.0,0.0,14.89,9.71,1.0,5.48,45.48,58.23,44.64,0.9430999999999999,69.74,85.03,31.91,54.64,22.0,49.165000000000006,63.76,32.59,48.91,0.0,62.9,20.36,0.0,83.78,1.0,55.21,42.0,23.0,42.0,843490.07,548238.35,1.038,2.495,470283.66000000003,509563.385,2.834,902409.17
54.36,84.42,0.0,0.0,1.0,91.8,1.1236,1.0,66.15,47.19,57.57,87.12,81.31,22.6,28.02,32.15,78.26,11.0,49.165000000000006,50.44,70.68,48.91,1.0,75.01,56.97,0.0,0.9,0.0,39.43,5.0,5.0,46.0,646898.51,863974.48,3.949,3.929,446531.58,332632.41,1.889,264279.54
64.08,67.85,0.0,0.0,1.0,20.26,98.56,0.0,82.36,59.51,48.38,98.86840000000001,60.62,84.27,29.99,49.785,55.44,43.0,48.41,57.12,49.99,33.55,0.0,45.95,77.33,1.0,0.6412,1.0,90.04,46.0,40.0,16.0,875014.48,989234.755,1.664,0.216,81104.25,509563.385,0.083,206855.99
63.19,82.62,0.0,1.0,0.0,84.42,50.18,0.0,71.09,84.22,94.98,33.17,92.12,5.94,25.68,78.56,20.15,1.0,17.76,83.35,58.09,44.66,1.0,27.75,96.19,0.0,16.56,1.0,71.32,24.0,45.0,21.0,889129.23,647758.0,0.183,3.326,470283.66000000003,371297.44,0.833,291698.64
39.38,13.53,0.0,1.0,1.0,49.945,2.75,0.0,60.95,69.1,89.1,51.019999999999996,73.61,1.086,5.83,60.28,26.02,18.0,80.42,96.86,27.51,24.12,1.0,11.04,51.385,1.0,75.22,1.0,48.65,12.0,20.0,5.0,938648.61,254686.62,3.813,3.184,689603.98,106163.94,2.406,400634.63
47.98,50.39,0.0,0.0,1.0,49.945,42.66,1.0,58.58,50.05,19.46,17.0,96.15,58.09,99.0231,82.25,96.72,14.0,97.81,54.54,21.73,52.97,0.0,51.35,94.37,1.0,81.02,1.0,75.01,4.0,8.0,24.0,97190.78,939552.42,1.886,4.384,683520.49,921239.26,2.567,523020.08
50.075,66.57,0.0,0.0,1.0,63.43,96.4,1.0,78.23,50.47,50.24,51.019999999999996,86.71,49.94,70.59,10.71,54.71,22.0,49.165000000000006,9.62,1.3,38.73,1.0,42.26,46.87,1.0,24.26,1.0,48.76,25.0,42.0,24.0,72943.17,46172.13,2.446,0.594,855058.69,206796.33,0.628,501212.11
16.31,75.02,0.0,1.0,0.0,63.67,76.67,0.0,56.07,62.68,27.06,14.73,32.36,9.16,7.49,8.8,74.94,25.0,7.13,98.8956,72.07,70.31,1.0,83.99,55.44,0.0,90.76,1.0,48.96,24.0,40.0,24.0,223440.03,904414.77,2.962,4.325,808195.65,549536.46,4.286,510826.12
50.075,22.98,1.0,0.0,0.0,29.4,21.54,0.0,49.685,36.85,62.63,30.75,87.92,25.47,49.855000000000004,66.86,14.02,25.0,9.27,28.42,10.36,48.91,1.0,51.35,51.385,0.0,15.79,0.0,36.17,45.0,23.0,4.0,508261.68,127009.5,2.869,0.517,169895.52,509563.385,4.562,501212.11
34.45,77.35,0.0,1.0,1.0,39.94,55.06,0.0,2.1,72.5,39.17,51.019999999999996,48.61,52.5,49.855000000000004,48.31,78.19,30.0,48.33,69.1,21.93,23.25,1.0,69.14,98.7671,1.0,1.77,1.0,48.96,36.0,45.0,21.0,507706.45,505553.14,4.063,2.495,556166.95,509563.385,2.5635000000000003,545202.92
67.4,83.89,1.0,1.0,1.0,49.945,33.46,0.0,54.04,12.19,19.36,0.98,48.61,91.17,58.94,76.69,36.75,25.0,49.165000000000006,0.8698999999999999,72.02,23.5,1.0,81.39,34.87,1.0,3.42,1.0,18.18,24.0,11.0,24.0,507706.45,836396.35,0.654,4.612,549607.4,108374.2,2.77,926139.88
68.41,69.17,1.0,0.0,0.0,73.97,25.08,0.0,41.49,12.42,46.83,7.08,48.61,95.97,57.49,35.65,91.43,8.0,86.83,50.44,51.57,48.91,1.0,48.79,71.95,1.0,0.6412,1.0,64.23,47.0,23.0,14.0,390049.68,910300.92,3.37,0.319,71139.39,509563.385,2.041,102067.19
3.84,50.39,0.0,1.0,1.0,12.86,7.79,0.0,23.68,20.34,50.24,32.54,65.66,39.45,78.44,7.68,56.79,36.0,59.55,17.23,39.85,56.68,1.0,35.69,43.5,1.0,49.56,1.0,3.04,4.0,11.0,14.0,911826.36,19255.35,2.926,2.522,880789.54,905117.66,3.412,610565.74
33.49,34.8,0.0,0.0,0.0,86.2,55.65,1.0,37.81,72.84,50.24,51.019999999999996,18.93,42.5,49.855000000000004,24.72,73.88,48.0,36.99,82.79,1.2120000000000002,44.06,0.0,96.64,98.46,1.0,49.56,1.0,48.96,15.0,23.0,27.0,118572.51,256511.57,0.512,2.495,262797.26,386496.06,2.113,393616.84
93.87,2.39,0.0,0.0,0.0,12.06,50.18,0.0,4.41,22.19,94.93,67.95,48.61,49.94,27.28,49.785,50.32,8.0,49.165000000000006,75.53,9.78,7.85,1.0,65.81,12.04,0.0,74.69,1.0,41.23,25.0,45.0,14.0,897242.45,489832.47,3.654,2.714,328364.14,105514.14,2.74,382574.83
13.66,52.71,0.0,1.0,0.0,23.32,45.48,0.0,66.45,32.72,61.43,9.15,48.61,46.57,86.49,22.1,93.79,35.0,81.77,20.65,2.01,23.06,0.0,96.88,15.36,0.0,39.23,1.0,48.96,47.0,25.0,18.0,82777.07,502303.19,0.322,2.244,37838.81,509563.385,2.223,819872.5
11.77,15.91,1.0,0.0,1.0,19.05,25.59,1.0,63.63,2.86,61.54,84.26,89.03,32.08,81.65,13.66,50.32,25.0,15.63,50.44,49.99,98.9447,0.0,34.61,51.385,1.0,60.45,1.0,0.7149,38.0,1.0,7.0,842343.24,286813.95,3.823,2.495,749491.97,740720.81,4.132,497271.55
5.17,19.86,1.0,1.0,1.0,86.88,53.01,0.0,36.5,58.03,58.96,74.47,80.73,49.94,2.82,49.785,50.32,19.0,37.5,19.6,56.79,48.91,1.0,10.95,47.89,0.0,81.03,1.0,77.3,14.0,11.0,17.0,208115.79,248929.94,2.509,4.346,704834.05,923004.81,1.975,70435.6
51.11,50.39,0.0,1.0,1.0,14.6,73.06,0.0,50.27,81.04,80.14,25.39,63.01,49.94,49.855000000000004,49.785,11.63,25.0,79.77,1.8,20.58,32.66,1.0,39.45,51.385,1.0,26.26,1.0,41.46,41.0,26.0,45.0,8826.8156,845194.95,4.022,3.491,692511.81,509563.385,1.176,376127.53
2.23,60.27,1.0,1.0,1.0,44.42,50.18,0.0,75.44,89.79,15.09,22.77,8.42,1.086,49.855000000000004,16.59,79.57,15.0,91.5,80.17,56.68,26.74,1.0,54.57,44.27,0.0,0.6412,0.0,82.6,5.0,10.0,34.0,324360.35,691827.54,1.436,2.673,470283.66000000003,640164.77,2.955,405237.51
19.1,83.54,0.0,0.0,0.0,29.9,50.18,1.0,57.26,16.86,28.13,1.86,74.35,43.9,41.3,94.82,50.32,25.0,4.0,61.82,82.56,87.53,1.0,97.2,58.64,0.0,26.15,1.0,41.55,41.0,8.0,14.0,413399.31,287657.71,3.322,4.815,470283.66000000003,50308.59,3.286,657314.95
41.16,65.79,1.0,1.0,1.0,81.33,47.21,0.0,78.42,50.05,57.92,46.56,8.72,78.86,49.855000000000004,97.31,10.17,21.0,22.06,76.23,82.19,89.87,1.0,41.68,95.82,1.0,90.97,1.0,22.04,38.0,38.0,43.0,689709.46,921699.53,3.479,4.69,470283.66000000003,423408.3,0.163,118418.86
32.76,5.5,0.0,0.0,0.0,55.57,96.85,1.0,30.15,11.71,25.58,55.0,60.93,56.37,62.6,41.25,57.9,37.0,73.34,3.09,32.92,80.44,1.0,53.89,51.385,0.0,79.43,1.0,97.48,47.0,33.0,45.0,48770.15,522990.1,2.068,0.381,124278.54,509563.385,1.118,638518.64
76.98,9.04,1.0,0.0,0.0,90.88,2.07,0.0,86.76,60.37,65.06,21.96,68.6,76.87,6.02,29.71,71.47,16.0,49.165000000000006,14.97,5.47,13.12,0.0,57.66,51.385,1.0,30.21,1.0,48.96,24.0,13.0,13.0,548530.94,496062.79,0.427,2.495,797412.15,290620.2,1.237,501212.11
6.55,62.08,1.0,1.0,1.0,37.98,59.79,1.0,81.0,41.44,50.24,89.27,17.1,39.92,64.47,73.74,50.32,32.0,77.01,91.58,42.79,71.27,0.0,90.67,21.82,1.0,10.64,1.0,53.17,14.0,23.0,30.0,507706.45,790783.31,1.185,1.907,405462.74,693215.77,4.286,501212.11
75.46,65.53,1.0,0.0,0.0,21.95,99.25240000000001,0.0,3.41,32.52,74.49,5.81,81.3,60.2,27.36,91.02,50.32,44.0,66.56,75.7,93.2,75.67,1.0,87.05,51.385,1.0,82.3,1.0,11.89,24.0,31.0,15.0,768050.7,502303.19,4.198,4.789,249217.86,718114.12,4.86,425238.73
83.76,87.64,1.0,1.0,0.0,94.61,66.1,1.0,49.685,68.13,70.73,98.86840000000001,24.33,36.41,25.25,91.25,15.77,47.0,88.6,83.4,51.51,29.44,1.0,51.35,90.01,0.0,67.04,1.0,1.5,21.0,34.0,46.0,266813.22,917670.76,3.762,1.341,622988.26,375985.9,2.376,988974.613
95.05,23.15,0.0,0.0,1.0,25.53,94.28,1.0,70.88,50.05,11.22,83.02,66.49,3.3,24.97,60.84,14.53,40.0,64.77,57.55,11.18,31.28,0.0,52.66,58.52,0.0,44.5,1.0,38.57,33.0,45.0,24.0,882052.01,791765.86,3.39,2.495,211736.58,598827.28,2.098,534423.01
